"","user_id","retweet_count","hashtags","links","mentions","user_favorites","user_statuses","user_location","rt_user_fav_count","rt_user_stat_count","rt_user_loc","rt_user_id"
"8148",20783519,0,0,FALSE,1,7,5974,NA,NA,NA,NA,NA
"8149",424057610,0,0,FALSE,0,110,2036,NA,NA,NA,NA,NA
"8150",41836417,0,0,FALSE,0,20,16848,NA,NA,NA,NA,NA
"8151",130590130,0,6,FALSE,0,196,7927,NA,NA,NA,NA,NA
"8152",353760562,5,4,FALSE,1,0,2117,NA,0,5246,NA,19191701
"8153",108023328,0,0,FALSE,0,1,3765,"N.Chelmsford",NA,NA,NA,NA
"8154",25588490,3,0,FALSE,1,143,17630,NA,12,34666,NA,38167605
"8155",108310388,0,0,FALSE,0,103,11384,NA,NA,NA,NA,NA
"8156",387595440,0,0,FALSE,0,0,459,NA,NA,NA,NA,NA
"8157",14214823,0,0,FALSE,0,419,33384,NA,NA,NA,NA,NA
"8158",37256105,0,0,FALSE,0,1,108,NA,NA,NA,NA,NA
"8159",341435924,0,0,FALSE,0,0,438,NA,NA,NA,NA,NA
"8160",53440995,0,0,FALSE,0,0,3596,"USA",NA,NA,NA,NA
"8161",18621103,1,2,FALSE,2,190,7833,NA,45,26280,NA,21669806
"8162",344154544,2,0,FALSE,2,2,706,NA,359,4071,NA,339838574
"8163",125425490,0,0,FALSE,1,6,2039,"Atlanta, GA",NA,NA,NA,NA
"8164",223912052,0,1,FALSE,1,58,1532,NA,NA,NA,NA,NA
"8165",393706512,0,1,FALSE,0,216,10396,"CashDime&&'In TK'sHeartæ",NA,NA,NA,NA
"8166",198846817,0,0,FALSE,0,20,691,"Kuala Lumpur",NA,NA,NA,NA
"8167",402396916,0,0,FALSE,0,51,2084,NA,NA,NA,NA,NA
"8168",451546806,0,1,FALSE,2,0,347,NA,NA,NA,NA,NA
"8169",333746482,5,1,FALSE,1,0,65,NA,2,5149,NA,159651866
"8170",472221936,0,0,FALSE,0,1,893,"",NA,NA,NA,NA
"8171",209796308,0,6,FALSE,0,0,5182,NA,NA,NA,NA,NA
"8172",266193428,0,0,FALSE,1,75,15293,NA,17,8580,NA,12007872
"8173",381489032,1,0,FALSE,2,61,3579,NA,350,57952,"People's Republic of Chicago",96442308
"8174",384480960,5,1,FALSE,1,14,4520,NA,0,402,NA,520398112
"8175",72888561,0,0,FALSE,2,0,196,"Seattle",5,7144,NA,273241781
"8176",43038373,0,0,FALSE,1,3,12351,NA,NA,NA,NA,NA
"8177",143053356,1,4,FALSE,1,30,22619,"California",0,58336,NA,149315713
"8178",348060438,0,1,FALSE,1,0,544,NA,NA,NA,NA,NA
"8179",318062827,0,0,FALSE,0,27,3310,NA,NA,NA,NA,NA
"8180",331963751,0,0,FALSE,1,17,3446,NA,8,10746,NA,112050018
"8181",301146963,3,5,FALSE,2,0,2728,NA,88,2056,"lexington,ky",56449803
"8182",20155208,0,0,FALSE,0,0,178,NA,NA,NA,NA,NA
"8183",354405165,0,1,FALSE,0,118,10376,NA,NA,NA,NA,NA
"8184",260389375,224,3,FALSE,1,9,208,NA,1,892,NA,287413569
"8185",43444937,0,0,FALSE,1,84,100948,NA,NA,NA,NA,NA
"8186",168048966,0,0,FALSE,0,55,1250,NA,NA,NA,NA,NA
"8187",229460270,0,0,FALSE,0,13544,10424,"In my garage. Or, your garage.",NA,NA,NA,NA
"8188",280358385,42,0,FALSE,1,169,523,"PDX",377,7051,NA,33235771
"8189",349419581,531,0,FALSE,1,23,4087,NA,0,3459,NA,20713061
"8190",532674607,0,0,FALSE,1,0,16,NA,NA,NA,NA,NA
"8191",531468115,0,0,FALSE,1,5,18,NA,3,4499,NA,17124559
"8192",204581194,0,0,FALSE,2,6,73,NA,0,135,NA,282714768
"8193",78203936,32,1,FALSE,1,3,582,NA,0,21505,NA,51241574
"8194",461066805,0,0,FALSE,0,0,31,NA,NA,NA,NA,NA
"8195",466229706,2,0,FALSE,2,0,2361,NA,111,2735,NA,227456753
"8196",330439728,504,0,FALSE,1,6,17,NA,0,1117,NA,342887079
"8197",272464509,1,0,FALSE,1,64,1130,NA,3,4146,NA,473503981
"8198",475238218,0,3,FALSE,1,5,292,NA,11,15267,NA,23429243
"8199",195485777,0,0,FALSE,1,562,3876,NA,NA,NA,NA,NA
"8200",295460124,0,0,FALSE,0,380,25601,NA,NA,NA,NA,NA
"8201",16932663,0,0,FALSE,0,0,602,"Rio de Janeiro, Brasil",NA,NA,NA,NA
"8202",164577705,0,0,FALSE,1,1,12868,NA,NA,NA,NA,NA
"8203",75576152,0,0,FALSE,1,28,4673,"Tennessee",NA,NA,NA,NA
"8204",270598952,0,1,FALSE,0,104,16688,NA,NA,NA,NA,NA
"8205",397115018,1,0,FALSE,4,165,3327,NA,18,2419,NA,354701352
"8206",343953651,0,1,FALSE,0,3,989,"vegas",NA,NA,NA,NA
"8207",503351008,0,0,FALSE,0,1,70,NA,NA,NA,NA,NA
"8208",38133414,0,0,FALSE,0,82,1536,NA,NA,NA,NA,NA
"8209",1351291,0,0,FALSE,2,342,18975,"South Dakota",3,12731,NA,246590464
"8210",4214321,0,1,FALSE,1,62,40569,NA,NA,NA,NA,NA
"8211",28468424,4,1,FALSE,1,815,6234,NA,134,4280,NA,465312881
"8212",242972160,0,2,FALSE,2,0,61,NA,NA,NA,NA,NA
"8213",276548837,0,1,FALSE,0,45,547,NA,NA,NA,NA,NA
"8214",230178577,0,0,FALSE,0,34,2667,NA,NA,NA,NA,NA
"8215",15419107,25,1,FALSE,1,12,397,NA,10,2093,NA,21114659
"8216",458027828,0,0,FALSE,1,1,79,NA,NA,NA,NA,NA
"8217",193350607,0,2,FALSE,0,15,6097,NA,NA,NA,NA,NA
"8218",419256590,2,0,FALSE,1,97,8737,"Brisbane Qld",125,14355,NA,58443226
"8219",27503607,0,4,FALSE,1,15,24080,NA,NA,NA,NA,NA
"8220",47753837,4,0,FALSE,1,23,13190,NA,130,116765,"Washington, DC",17518344
"8221",410509831,0,0,FALSE,1,13,735,NA,NA,NA,NA,NA
"8222",349845041,0,1,FALSE,0,8,426,NA,NA,NA,NA,NA
"8223",183801531,0,0,FALSE,1,4,1062,NA,NA,NA,NA,NA
"8224",17526719,0,2,FALSE,0,33,1511,NA,NA,NA,NA,NA
"8225",40094447,0,1,FALSE,1,1,11308,NA,NA,NA,NA,NA
"8226",510752036,0,1,FALSE,3,159,2027,NA,NA,NA,NA,NA
"8227",330439728,482,0,FALSE,1,6,18,NA,0,1117,NA,342887079
"8228",23216903,0,0,FALSE,1,3,91346,NA,NA,NA,NA,NA
"8229",46791708,0,0,FALSE,1,9,3584,NA,NA,NA,NA,NA
"8230",387280695,0,0,FALSE,1,6,1840,NA,NA,NA,NA,NA
"8231",124162568,0,2,FALSE,0,21,774,NA,NA,NA,NA,NA
"8232",232722834,0,0,FALSE,0,37,6902,"Tennessee",NA,NA,NA,NA
"8233",396995779,0,3,FALSE,0,0,115220,NA,NA,NA,NA,NA
"8234",387096686,0,6,FALSE,2,36,1319,NA,2,5149,NA,159651866
"8235",272464509,1,0,FALSE,1,64,1131,NA,0,41,NA,533113811
"8236",42091611,0,0,FALSE,1,106,20601,"Florida, Jacksonville",NA,NA,NA,NA
"8237",195404421,0,1,FALSE,0,127,2396,NA,NA,NA,NA,NA
"8238",446330765,1470,0,FALSE,1,102,710,"Easton PA",0,11301,NA,95023423
"8239",220406914,175,0,FALSE,1,6,1323,NA,0,70,NA,27744185
"8240",507824605,0,7,FALSE,0,1,554,NA,NA,NA,NA,NA
"8241",512719277,0,1,FALSE,1,2,30,NA,NA,NA,NA,NA
"8242",23025656,1,0,FALSE,1,30,18412,NA,2477,14015,NA,19408986
"8243",330439728,553,0,FALSE,1,6,19,NA,0,1117,NA,342887079
"8244",84894018,0,3,FALSE,3,32,15543,NA,NA,NA,NA,NA
"8245",28214939,0,0,FALSE,1,16,1145,"south portland, ME",23,1930,"Remedial Potions",138117562
"8246",472343027,3,0,FALSE,2,2,59,NA,559,1218,"Bellevue, WA",28657611
"8247",56622406,0,0,FALSE,0,0,1319,NA,NA,NA,NA,NA
"8248",454426461,2,3,FALSE,1,1,859,NA,0,115220,NA,396995779
"8249",41682982,1,0,FALSE,1,24,6210,NA,48,19482,"lilhaiti",266795797
"8250",66766896,0,1,FALSE,1,13,17499,"ï¿½T: 41.762245,-87.596017",1209,45981,NA,72798486
"8251",43251355,0,0,FALSE,1,3,1992,NA,NA,NA,NA,NA
"8252",42147957,4,1,FALSE,1,5,2413,NA,9,4206,NA,292671486
"8253",128637804,0,2,FALSE,0,0,21274,NA,NA,NA,NA,NA
"8254",492529570,0,1,FALSE,3,9,605,"#BreitbartArmyBase",NA,NA,NA,NA
"8255",75576152,1,0,FALSE,1,28,4674,"Tennessee",244,2350,NA,165343944
"8256",152640267,0,0,FALSE,1,21,4264,NA,NA,NA,NA,NA
"8257",329253472,0,0,FALSE,0,110,3118,NA,NA,NA,NA,NA
"8258",4214321,0,1,FALSE,1,62,40570,NA,NA,NA,NA,NA
"8259",372607135,0,3,FALSE,1,5,393,NA,NA,NA,NA,NA
"8260",475238218,4,5,FALSE,2,6,293,NA,88,2056,"lexington,ky",56449803
"8261",309728940,4,0,FALSE,1,6,16107,NA,15,21776,NA,62887120
"8262",53999460,1,0,FALSE,2,320,30351,NA,3,12731,NA,246590464
"8263",29915595,0,0,FALSE,0,2,1575,NA,NA,NA,NA,NA
"8264",484127287,1,0,FALSE,1,2,1797,NA,8,10748,NA,112050018
"8265",42698731,1471,0,FALSE,1,1749,8057,"right where i need to be",0,11301,NA,95023423
"8266",71350348,2,0,FALSE,2,2,960,NA,0,1829,NA,427848412
"8267",41836417,0,0,FALSE,0,20,16849,NA,NA,NA,NA,NA
"8268",102066800,0,0,FALSE,1,2,825,"New York",NA,NA,NA,NA
"8269",16622292,0,0,FALSE,1,15,7394,NA,NA,NA,NA,NA
"8270",283082825,0,0,FALSE,1,5,936,NA,NA,NA,NA,NA
"8271",225168252,0,0,FALSE,0,104,69356,NA,NA,NA,NA,NA
"8272",344918904,0,0,FALSE,2,99,3407,NA,7,43431,"",39645951
"8273",182251918,0,0,FALSE,0,33,110992,NA,NA,NA,NA,NA
"8274",119395208,5,2,FALSE,1,5,10485,NA,1,4681,NA,438829074
"8275",141650957,0,0,FALSE,1,11,3136,"",146,3864,NA,103964339
"8276",35386909,0,1,FALSE,1,31,2316,NA,195,75912,"Louisiana",120173004
"8277",121965288,0,0,FALSE,1,0,3519,NA,NA,NA,NA,NA
"8278",362027898,0,0,FALSE,0,4,10759,NA,NA,NA,NA,NA
"8279",31598357,0,0,FALSE,1,0,697,NA,29,63177,"Virginia Beach",314287177
"8280",29738565,7,1,FALSE,1,54,35753,NA,0,4972,NA,55329156
"8281",173698402,0,7,FALSE,1,46,30581,NA,NA,NA,NA,NA
"8282",437809369,6,2,FALSE,1,22,2776,"Austin, TX 78717",1,4681,NA,438829074
"8283",238421929,0,0,FALSE,0,6,17235,NA,NA,NA,NA,NA
"8284",15186308,0,0,FALSE,0,2,20648,NA,NA,NA,NA,NA
"8285",380947033,0,2,FALSE,0,13,1552,NA,NA,NA,NA,NA
"8286",353760562,6,3,FALSE,1,0,2118,NA,0,58336,NA,149315713
"8287",368938785,0,1,FALSE,1,0,40,NA,NA,NA,NA,NA
"8288",75576152,4,2,FALSE,1,28,4676,"Tennessee",0,58336,NA,149315713
"8289",142535879,1,0,FALSE,1,269,10243,NA,16,52132,NA,352742371
"8290",33921630,0,0,FALSE,1,18,2375,"Wilmington DE",841,38143,NA,45819332
"8291",331009460,0,0,FALSE,0,0,694,NA,NA,NA,NA,NA
"8292",113284035,0,1,FALSE,0,8,5062,NA,NA,NA,NA,NA
"8293",260537964,0,0,FALSE,0,0,18995,NA,NA,NA,NA,NA
"8294",130291962,0,0,FALSE,0,0,17749,NA,NA,NA,NA,NA
"8295",480937151,0,0,FALSE,1,3,324,NA,NA,NA,NA,NA
"8296",376510469,1,0,FALSE,1,1085,21272,NA,0,29586,NA,84603059
"8297",496189031,0,1,FALSE,1,0,2117,NA,NA,NA,NA,NA
"8298",33349706,0,0,FALSE,1,15,3984,"Spartanburg SC",0,4018,NA,21882328
"8299",16031927,0,1,FALSE,0,16,27679,NA,NA,NA,NA,NA
"8300",23216888,0,0,FALSE,1,4,13519,NA,NA,NA,NA,NA
"8301",390055881,533,0,FALSE,1,7,293,"Huber Heights, OH ",0,3459,NA,20713061
"8302",19364382,0,0,FALSE,1,1,12460,"Washington DC",NA,NA,NA,NA
"8303",36394732,0,0,FALSE,0,2,5605,NA,NA,NA,NA,NA
"8304",275831230,3,0,FALSE,1,425,6534,"u.s.s. enterprise",6450,8434,NA,14238854
"8305",338269385,0,0,FALSE,1,1,259,NA,NA,NA,NA,NA
"8306",19075702,0,1,FALSE,3,6,10144,NA,72,35465,NA,20079353
"8307",104977566,15,0,FALSE,1,3,351,NA,7,41521,NA,28785486
"8308",507835104,0,0,FALSE,0,0,213,NA,NA,NA,NA,NA
"8309",524650954,0,0,FALSE,2,0,10,NA,0,9604,NA,23272358
"8310",326254378,0,0,FALSE,0,0,3372,NA,NA,NA,NA,NA
"8311",477895839,0,0,FALSE,0,116,2788,NA,NA,NA,NA,NA
"8312",65068441,2,0,FALSE,4,22,17495,NA,18,2419,NA,354701352
"8313",525662094,0,0,FALSE,0,1,16,NA,NA,NA,NA,NA
"8314",147238440,39,0,FALSE,1,9,28099,NA,64,147227,NA,17609675
"8315",478153611,0,0,FALSE,1,0,7,NA,NA,NA,NA,NA
"8316",283327240,0,0,FALSE,1,1,1367,NA,NA,NA,NA,NA
"8317",261860966,0,3,FALSE,1,2,11615,NA,NA,NA,NA,NA
"8318",318812803,0,0,FALSE,1,0,5790,NA,NA,NA,NA,NA
"8319",64766520,0,1,FALSE,6,60,4155,"iPhone: 41.4225,-87.5647 ",NA,NA,NA,NA
"8320",283327240,0,0,FALSE,1,1,1367,NA,NA,NA,NA,NA
"8321",318812803,0,0,FALSE,1,0,5790,NA,NA,NA,NA,NA
"8322",331758295,0,1,FALSE,0,35,4495,NA,NA,NA,NA,NA
"8323",324120193,0,0,FALSE,1,4630,26328,NA,NA,NA,NA,NA
"8324",225168252,0,0,FALSE,0,104,69357,NA,NA,NA,NA,NA
"8325",27503607,0,4,FALSE,1,15,24081,NA,NA,NA,NA,NA
"8326",495361005,2,1,FALSE,1,26,2087,NA,9,572,NA,92097164
"8327",387123654,1,4,FALSE,1,47,8761,NA,0,115210,NA,396995779
"8328",266488425,0,0,FALSE,0,9,172834,NA,NA,NA,NA,NA
"8329",345559513,0,1,FALSE,0,7,4627,"Philadelphia, PA",NA,NA,NA,NA
"8330",281316569,2,0,FALSE,1,1,833,NA,1,5642,NA,178071411
"8331",330373787,0,2,FALSE,1,185,9392,NA,NA,NA,NA,NA
"8332",377725613,0,0,FALSE,2,184,21968,NA,1,12869,NA,164577705
"8333",70520832,33,1,FALSE,1,6,9401,"Farmington, NM",0,21505,NA,51241574
"8334",390986526,1,0,FALSE,1,9,2162,NA,86,2060,NA,184424927
"8335",178343191,0,0,FALSE,0,0,45016,NA,NA,NA,NA,NA
"8336",202604908,0,0,FALSE,0,0,19784,NA,NA,NA,NA,NA
"8337",44210155,0,0,FALSE,0,1,142,"Mesa, Arizon",NA,NA,NA,NA
"8338",391018138,0,1,FALSE,2,6,540,NA,5,4112,NA,483512369
"8339",226045945,0,0,FALSE,0,0,14496,NA,NA,NA,NA,NA
"8340",75576152,3,0,FALSE,2,28,4677,"Tennessee",0,1829,NA,427848412
"8341",22174753,0,1,FALSE,0,0,21909,NA,NA,NA,NA,NA
"8342",35112205,0,0,FALSE,0,2471,272,NA,NA,NA,NA,NA
"8343",18269198,0,0,FALSE,0,420,3708,NA,NA,NA,NA,NA
"8344",108310388,0,0,FALSE,0,103,11385,NA,NA,NA,NA,NA
"8345",24080454,0,6,FALSE,0,0,4258,NA,NA,NA,NA,NA
"8346",360451532,0,0,FALSE,0,1,4149,NA,NA,NA,NA,NA
"8347",165984531,0,0,FALSE,1,8,5478,NA,NA,NA,NA,NA
"8348",409618273,0,0,FALSE,1,232,6648,NA,NA,NA,NA,NA
"8349",341884755,0,0,FALSE,0,0,26048,NA,NA,NA,NA,NA
"8350",342732842,0,2,FALSE,0,0,11211,NA,NA,NA,NA,NA
"8351",287933155,0,0,FALSE,1,7,1151,NA,27,33665,NA,154610157
"8352",517297286,3,0,FALSE,1,5,274,NA,12,18828,NA,36048950
"8353",302509288,0,0,FALSE,0,0,26461,NA,NA,NA,NA,NA
"8354",164022730,0,0,FALSE,0,3,21149,"Quito - Ecuador",NA,NA,NA,NA
"8355",35936083,1,0,FALSE,1,4,257,NA,27,22115,NA,282695161
"8356",23951431,0,0,FALSE,4,7255,11070,NA,NA,NA,NA,NA
"8357",157689190,0,0,FALSE,0,15,5469,"Tegucigalpa, Honduras",NA,NA,NA,NA
"8358",26528766,3,1,FALSE,1,3,35274,NA,342,18975,"South Dakota",1351291
"8359",442455181,0,0,FALSE,0,0,3810,NA,NA,NA,NA,NA
"8360",36991983,0,0,FALSE,0,88,5288,"Sacramento, CA",NA,NA,NA,NA
"8361",53999460,2,3,FALSE,1,320,30352,NA,11,15267,NA,23429243
"8362",428283229,0,3,FALSE,0,2,34760,NA,NA,NA,NA,NA
"8363",525902885,8,0,FALSE,1,0,8,NA,0,182,NA,203343151
"8364",16989130,0,2,FALSE,0,6,52014,NA,NA,NA,NA,NA
"8365",276044386,0,0,FALSE,0,1,18009,NA,NA,NA,NA,NA
"8366",453932995,0,0,FALSE,0,0,9240,NA,NA,NA,NA,NA
"8367",21968778,0,0,FALSE,0,3,18726,"all over the place...",NA,NA,NA,NA
"8368",459800797,0,0,FALSE,0,0,11607,NA,NA,NA,NA,NA
"8369",15433092,0,0,FALSE,0,52,306773,NA,NA,NA,NA,NA
"8370",350267217,0,0,FALSE,0,0,15397,NA,NA,NA,NA,NA
"8371",472981167,0,0,FALSE,0,0,725,NA,NA,NA,NA,NA
"8372",353760562,2,0,FALSE,1,0,2119,NA,26,4633,NA,311137675
"8373",503351008,0,0,FALSE,0,1,71,NA,NA,NA,NA,NA
"8374",387123654,0,6,FALSE,1,47,8762,NA,272,6235,NA,14851290
"8375",231599877,0,0,FALSE,0,0,97398,NA,NA,NA,NA,NA
"8376",21877814,0,2,FALSE,1,3,236,NA,NA,NA,NA,NA
"8377",23125412,0,0,FALSE,1,101,13951,NA,NA,NA,NA,NA
"8378",411621494,1,0,FALSE,1,14,3465,NA,134,4280,NA,465312881
"8379",82423903,0,1,FALSE,1,5,8647,NA,NA,NA,NA,NA
"8380",350440433,0,1,FALSE,0,42,271,NA,NA,NA,NA,NA
"8381",70520832,5,1,FALSE,1,6,9402,"Farmington, NM",9,4206,NA,292671486
"8382",30782636,0,0,FALSE,0,12,3980,NA,NA,NA,NA,NA
"8383",16494036,4,0,FALSE,1,2802,13689,NA,12,34666,NA,38167605
"8384",438669266,0,0,FALSE,1,2,368,"Worcester",NA,NA,NA,NA
"8385",494213047,1,1,FALSE,1,3,1931,NA,0,727,NA,417390501
"8386",11962952,0,0,FALSE,0,2,1841,NA,NA,NA,NA,NA
"8387",15433092,0,0,FALSE,0,52,306774,NA,NA,NA,NA,NA
"8388",19899344,4,1,FALSE,2,74,41457,NA,2985,26520,NA,15369857
"8389",80445925,0,1,FALSE,1,20,2539,NA,NA,NA,NA,NA
"8390",288559874,0,0,FALSE,0,58,21693,"LA Soon..",NA,NA,NA,NA
"8391",486041763,0,0,FALSE,1,2,1167,NA,NA,NA,NA,NA
"8392",360451532,0,0,FALSE,0,1,4150,NA,NA,NA,NA,NA
"8393",438669266,0,0,FALSE,1,2,369,"Worcester",NA,NA,NA,NA
"8394",211232473,112,0,FALSE,2,1909,1583,NA,3,18245,NA,4207961
"8395",21662654,0,0,FALSE,0,0,18743,NA,NA,NA,NA,NA
"8396",375637186,0,0,FALSE,0,1,7982,"Kingman, Arizona ",NA,NA,NA,NA
"8397",15294865,404,0,FALSE,1,9,263,"Louisville, KY",1649,7440,NA,19637934
"8398",434236135,0,0,FALSE,2,29,1364,NA,NA,NA,NA,NA
"8399",23216903,0,0,FALSE,1,3,91346,NA,NA,NA,NA,NA
"8400",15433092,0,0,FALSE,0,52,306775,NA,NA,NA,NA,NA
"8401",503592889,5,0,FALSE,1,21,906,NA,3,4652,NA,345348946
"8402",122984577,34,1,FALSE,1,2,152,NA,0,21505,NA,51241574
"8403",36970076,0,0,FALSE,0,0,7107,NA,NA,NA,NA,NA
"8404",27503607,0,4,FALSE,1,15,24081,NA,NA,NA,NA,NA
"8405",153916356,0,0,FALSE,0,18,961,"orizaba, mexico",NA,NA,NA,NA
"8406",260479308,0,1,FALSE,0,8,6492,NA,NA,NA,NA,NA
"8407",76369912,3,0,FALSE,1,64,2371,NA,2477,14015,NA,19408986
"8408",17814366,42,0,FALSE,1,18,2569,"Cape Cod",377,7051,NA,33235771
"8409",388986101,2,0,FALSE,2,984,19834,NA,143,13255,NA,17918375
"8410",65068441,21,1,FALSE,1,22,17493,NA,130,116765,"Washington, DC",17518344
"8411",1351291,0,1,FALSE,1,342,18976,"South Dakota",2985,26520,NA,15369857
"8412",33388399,0,0,FALSE,1,1,31086,NA,NA,NA,NA,NA
"8413",16494036,43,0,FALSE,1,2802,13690,NA,377,7051,NA,33235771
"8414",393710905,0,0,FALSE,0,248,5667,NA,NA,NA,NA,NA
"8415",20678014,0,0,FALSE,1,79,10465,"Fort Kick Ass",NA,NA,NA,NA
"8416",357069362,6,2,FALSE,1,0,986,NA,1,4681,NA,438829074
"8417",260856236,1,0,FALSE,1,7,2334,"Royal Oak, Michigan",46,44592,NA,293745809
"8418",384626899,0,0,FALSE,0,0,850,NA,NA,NA,NA,NA
"8419",229625498,0,0,FALSE,1,5,1023,NA,NA,NA,NA,NA
"8420",15433092,0,0,FALSE,0,52,306776,NA,NA,NA,NA,NA
"8421",15186308,0,0,FALSE,0,2,20649,NA,NA,NA,NA,NA
"8422",17150022,0,0,FALSE,0,27,32085,NA,NA,NA,NA,NA
"8423",267454085,0,0,FALSE,1,32,17243,NA,NA,NA,NA,NA
"8424",396995779,0,4,FALSE,0,0,115209,NA,NA,NA,NA,NA
"8425",24542590,0,0,FALSE,0,0,7016,"N 35°23' 0'' / W 97°39' 0''",NA,NA,NA,NA
"8426",211717826,0,0,FALSE,1,1,1227,NA,NA,NA,NA,NA
"8427",345088552,0,0,FALSE,1,0,54,NA,NA,NA,NA,NA
"8428",92666952,0,0,FALSE,0,113,3912,NA,NA,NA,NA,NA
"8429",246392746,0,0,FALSE,1,48,36062,NA,NA,NA,NA,NA
"8430",385657123,0,1,FALSE,0,237,1495,NA,NA,NA,NA,NA
"8431",411057870,0,4,FALSE,0,23,2998,NA,NA,NA,NA,NA
"8432",43949082,52,0,FALSE,1,1369,30260,"Cairo, Egypt ",7,55105,NA,1652541
"8433",17627592,0,0,FALSE,0,3,36,NA,NA,NA,NA,NA
"8434",414520221,0,5,FALSE,1,241,4842,NA,NA,NA,NA,NA
"8435",31183885,42,0,FALSE,1,5,3281,NA,0,2623,NA,190905427
"8436",19791234,0,0,FALSE,0,5,47943,"Anchorage Alaska",NA,NA,NA,NA
"8437",15433092,0,0,FALSE,0,52,306777,NA,NA,NA,NA,NA
"8438",445475917,2,1,FALSE,1,36,1129,NA,272,6235,NA,14851290
"8439",392931206,0,0,FALSE,0,0,831,NA,NA,NA,NA,NA
"8440",75576152,1,2,FALSE,2,28,4678,"Tennessee",5,500,NA,499236190
"8441",65572455,604,0,FALSE,2,5,3751,NA,0,3221,NA,813286
"8442",284764175,0,0,FALSE,0,3,42,"Tampa ",NA,NA,NA,NA
"8443",99656155,0,0,FALSE,2,77,20836,"Ducked-off !!",NA,NA,NA,NA
"8444",350657110,0,2,FALSE,1,0,3900,NA,NA,NA,NA,NA
"8445",529516708,0,0,FALSE,0,0,111,NA,NA,NA,NA,NA
"8446",493224156,16,0,FALSE,1,1,984,NA,0,10944,NA,57428429
"8447",26251551,0,1,FALSE,1,33,7811,NA,NA,NA,NA,NA
"8448",172548945,1,0,FALSE,1,167,2448,NA,16,27679,NA,16031927
"8449",257120877,0,1,FALSE,0,142,1633,NA,NA,NA,NA,NA
"8450",102559247,0,0,FALSE,0,11,10016,NA,NA,NA,NA,NA
"8451",318812803,0,0,FALSE,1,0,5794,NA,NA,NA,NA,NA
"8452",102559247,0,0,FALSE,0,11,10016,NA,NA,NA,NA,NA
"8453",20198802,30,4,FALSE,1,7210,68461,NA,15,13371,NA,15650882
"8454",18710949,44,0,FALSE,1,333,5126,NA,377,7051,NA,33235771
"8455",182301577,0,1,FALSE,0,46,23011,NA,NA,NA,NA,NA
"8456",432871645,0,1,FALSE,1,0,14871,NA,NA,NA,NA,NA
"8457",432871645,0,3,FALSE,2,0,14872,NA,NA,NA,NA,NA
"8458",12871952,0,0,FALSE,1,3021,12533,"Hoosier | Fourth Estate",NA,NA,NA,NA
"8459",17125133,0,1,FALSE,3,16,21445,NA,NA,NA,NA,NA
"8460",299153746,8,0,FALSE,1,0,1078,NA,33,31842,NA,18371238
"8461",172067873,40,0,FALSE,1,48,3933,"Arkansas",64,147269,NA,17609675
"8462",304456807,0,0,FALSE,1,5,3382,NA,NA,NA,NA,NA
"8463",469782333,0,1,FALSE,0,54,591,NA,NA,NA,NA,NA
"8464",244433225,0,0,FALSE,1,11,2722,"Birmingham, UK",NA,NA,NA,NA
"8465",156995481,0,1,FALSE,1,0,12176,NA,NA,NA,NA,NA
"8466",26122639,1,2,FALSE,1,19935,79170,NA,23,15066,NA,17930084
"8467",270921976,0,7,FALSE,0,50,9733,"CANADA",NA,NA,NA,NA
"8468",29964082,0,0,FALSE,2,2,639,"Indianapolis",NA,NA,NA,NA
"8469",283229495,0,2,FALSE,0,15,2312,NA,NA,NA,NA,NA
"8470",42228475,535,0,FALSE,1,259,8101,NA,0,3459,NA,20713061
"8471",15433092,0,0,FALSE,0,52,306778,NA,NA,NA,NA,NA
"8472",531554478,0,0,FALSE,0,0,7,NA,NA,NA,NA,NA
"8473",531481510,555,0,FALSE,1,0,5,NA,0,1117,NA,342887079
"8474",44959505,108,0,FALSE,1,26,9633,"",14,454,NA,244655353
"8475",17217995,0,0,FALSE,1,101,40118,NA,NA,NA,NA,NA
"8476",17781769,0,1,FALSE,2,0,10093,NA,NA,NA,NA,NA
"8477",27503607,0,4,FALSE,1,15,24082,NA,NA,NA,NA,NA
"8478",375347542,0,1,FALSE,1,3,88,NA,NA,NA,NA,NA
"8479",149315713,0,3,FALSE,0,0,58337,NA,NA,NA,NA,NA
"8480",38734715,0,0,FALSE,1,1,1271,"Salem,In.",NA,NA,NA,NA
"8481",34795188,18,0,FALSE,1,2,5464,NA,130,116765,"Washington, DC",17518344
"8482",365112822,536,0,FALSE,1,166,12849,NA,0,3459,NA,20713061
"8483",72320452,45,0,FALSE,1,5,1597,"Kebun Jeruk, Jakarta Barat",81,21206,NA,100563581
"8484",294308477,0,0,FALSE,0,2,231,NA,NA,NA,NA,NA
"8485",325004876,0,0,FALSE,0,0,848,NA,NA,NA,NA,NA
"8486",454426461,2,1,FALSE,1,1,860,NA,46,23011,NA,182301577
"8487",25201755,0,0,FALSE,1,30,7255,NA,NA,NA,NA,NA
"8488",409007338,1,0,FALSE,1,146,15981,NA,375,46626,NA,295783332
"8489",493501050,0,0,FALSE,1,0,106,NA,NA,NA,NA,NA
"8490",54688941,60,0,FALSE,1,33,277,NA,25,40321,NA,11866582
"8491",9252212,0,0,FALSE,0,0,38445,NA,NA,NA,NA,NA
"8492",104093814,35,1,FALSE,1,5,14849,NA,0,21505,NA,51241574
"8493",731743,0,0,FALSE,1,11,4349,"Alexandria, VA",NA,NA,NA,NA
